submitter_name	institute_name_ror	ror_id	country	lat	lon	has_ror_match	has_coordinates	match_method	assembly_count
CSIR-NATIONAL INSTITUTE FOR INTERDISCIPLINARY SCIENCE AND TECHNOLOGY	National Institute for Interdisciplinary Science and Technology	https://ror.org/05bkc5375	India	8.4855	76.94924	true	true	affiliation_chosen	1
CSU Los Angeles	University of California, Los Angeles	https://ror.org/046rm7j60	United States	34.05223	-118.24368	true	true	affiliation_chosen	1
CUA	Catholic University of America	https://ror.org/047yk3s18	United States	38.89511	-77.03637	true	true	dump_exact_acronym	1
Cummings School of Veterinary Medicine at Tufts University	Tufts University	https://ror.org/05wvpxv85	United States	42.41843	-71.10616	true	true	affiliation_chosen	1
czbiohub						false	false	none	1
Czech University of Life Sciences						false	false	none	1
Da Li University	Dali University	https://ror.org/02y7rck89	China	25.58474	100.21229	true	true	dump_compact	1
Daegu Gyeongbuk Institute of Science & Technology	Daegu Gyeongbuk Institute of Science and Technology	https://ror.org/03frjya69	South Korea	35.87028	128.59111	true	true	affiliation_chosen	1
Dairy Cattle Research Center, Shandong Academy of Agricultural Sciences	Shandong Academy of Agricultural Sciences	https://ror.org/01fbgjv04	China	36.66833	116.99722	true	true	affiliation_chosen	1
Dalhousie University, Canada	Dalhousie University	https://ror.org/01e6qks80	Canada	44.64269	-63.57688	true	true	affiliation_chosen	1
dali university	Dali University	https://ror.org/02y7rck89	China	25.58474	100.21229	true	true	affiliation_chosen	1
Dalian Minzu University	Dalian Minzu University	https://ror.org/02hxfx521	China	38.91222	121.60222	true	true	affiliation_chosen	1
DALIAN OCEAN UNIVERSITY	Dalian Ocean University	https://ror.org/0523b6g79	China	38.91222	121.60222	true	true	affiliation_chosen	1
Dalian university of technology	Dalian University of Technology	https://ror.org/023hj5876	China	38.91222	121.60222	true	true	affiliation_chosen	1
Dan Philips						false	false	none	1
Daping Hospital, Army Medical University	Army Medical University	https://ror.org/05w21nn13	China	29.56026	106.55771	true	true	affiliation_chosen	1
DeePro Technology Co., Ltd.	V Technology Co., Ltd. (Japan)	https://ror.org/047sh7442	Japan	35.43333	139.65	true	true	affiliation_chosen	1
Department for plant and microbial Biology						false	false	none	1
Department of Aging and Longevity Research Faculty of Life Sciences, Kumamoto University	Kumamoto University	https://ror.org/02cgss904	Japan	32.80589	130.69181	true	true	affiliation_chosen	1
Department of Agricultural and Food						false	false	none	1
Department of Agriculture and Food, WA government, Australia	Agriculture and Food	https://ror.org/03n17ds51	Australia	-35.28346	149.12807	true	true	dump_contained_name	1
Department of Applied Biological Chemistry, Faculty of Agriculture, Kindai University	Kindai University	https://ror.org/05kt9ap64	Japan	34.69379	135.50107	true	true	affiliation_chosen	1
Department of Biochemistry & Molecular Biology, Dalhousie University	Dalhousie University	https://ror.org/01e6qks80	Canada	44.64269	-63.57688	true	true	affiliation_chosen	1
Department of Biochemistry and Molecular Genetics, University of Colorado School of Medicine	University of Colorado Anschutz	https://ror.org/03wmf1y16	United States	39.72943	-104.83192	true	true	affiliation_chosen	1
Department of Biology, Faculty of Science, Toho University	Toho University	https://ror.org/02hcx7n63	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Department of Biology, Keio University	Keio University	https://ror.org/02kn6nx58	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Department of Bioscience and Bioindustry, Tokushima University	Tokushima University	https://ror.org/044vy1d05	Japan	34.06667	134.56667	true	true	affiliation_chosen	1
Department of Bioscience and Bioinformatics, Myongji University	Myongji University	https://ror.org/00s9dpb54	South Korea	37.566	126.9784	true	true	affiliation_chosen	1
Department of Bioscience Faculty of Applied Bioscience, Tokyo University of Agriculture	Tokyo University of Agriculture	https://ror.org/05crbcr45	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Department of Biosciences and Informatics, Keio University	Keio University	https://ror.org/02kn6nx58	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Department of Biotechnology and Environmental Chemistry, Kitami Institite of Technology	Department of Biotechnology	https://ror.org/03tjsyq23	India	28.62137	77.2148	true	true	affiliation_chosen	1
department of biotechnology, bhupat and jyoti mehta school of biosciences, indian institute of technology madras	Indian Institute of Technology Madras	https://ror.org/03v0r5n49	India	13.08784	80.27847	true	true	affiliation_chosen	1
Department of Biotechnology, Biotechnology Research Center, Toyama Prefectural University	Toyama Prefectural University	https://ror.org/03xgh2v50	Japan	36.76835	137.12572	true	true	affiliation_chosen	1
Department of Biotechnology, College of Food Science and Nutritional Engineering, China Agricultural University	China Agricultural University	https://ror.org/04v3ywz14	China	39.9075	116.39723	true	true	affiliation_chosen	1
Department of Cell Genetics, National Institute of Genetics	National Institute of Genetics	https://ror.org/02xg1m795	Japan	35.11667	138.91667	true	true	affiliation_chosen	1
Department of Chemical and Biological Sciences, Faculty of Science, Japan Women's University	Japan Women's University	https://ror.org/04gpcyk21	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Department of entomology, College of Plant Protection, Nanjing Agricultural University	Nanjing Agricultural University	https://ror.org/05td3s095	China	32.06167	118.77778	true	true	affiliation_chosen	1
Department of Evolutionary Biology and Environmental Studies, University of Zurich	University of Zurich	https://ror.org/02crff812	Switzerland	47.36667	8.55	true	true	affiliation_chosen	1
Department of Evolutionary Studies of Biosystems, SOKENDAI (The Graduate University for Advanced Studies)						false	false	none	1
Department of Gene Function and Phenomics, National Institute of Genetics	National Institute of Genetics	https://ror.org/02xg1m795	Japan	35.11667	138.91667	true	true	affiliation_chosen	1
Department of General and Molecular Botany, Ruhr-University Bochum	Ruhr University Bochum	https://ror.org/04tsk2644	Germany	51.48165	7.21648	true	true	dump_segment	1
Department of Microbiology, The University of Hong Kong	University of Hong Kong	https://ror.org/02zhqgq86	Hong Kong	22.26861	114.12924	true	true	affiliation_chosen	1
Department of Parasitology, Zhongshan School of Medicine, Sun Yat-sen University	Sun Yat-sen University	https://ror.org/0064kty71	China	23.11667	113.25	true	true	dump_segment	1
Department of Pediatric Cardiology, Tokyo Women's Medical University	Tokyo Women's Medical University	https://ror.org/03kjjhe36	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Department of Plant Biotechnology, CPMB & B,Tamil Nadu Agricultural University	Tamil Nadu Agricultural University	https://ror.org/04fs90r60	India	11.00555	76.96612	true	true	affiliation_chosen	1
Department of plant pathology and microbiology						false	false	none	1
Department of Plant Pathology, The Ohio State University	The Ohio State University	https://ror.org/00rs6vg23	United States	39.96118	-82.99879	true	true	affiliation_chosen	1
Department of Zoology, Division of Biological Sciences, Graduate School of Science, Kyoto University	Kyoto University	https://ror.org/02kpeqv85	Japan	35.02107	135.75385	true	true	dump_segment	1
Department of Zoology, Graduate School of Science; Sakyo-ku, Kyoto						false	false	none	1
Department of Zoology, University of Oxford, UK	University of Oxford	https://ror.org/052gg0110	United Kingdom	51.75222	-1.25596	true	true	affiliation_chosen	1
Depertment of Medical Entomology Antimicrobial Resistance Research Center, NATIONAL INSTITUTE OF INFECTIOUS DISEASES	National Institute for Communicable Disease Control and Prevention	https://ror.org/04f7g6845	China	39.9075	116.39723	true	true	affiliation_chosen	1
Dept of Entomology, College of Agricultural, Human, and Natural Resource						false	false	none	1
Dept. of Genome Analysis						false	false	none	1
DeRisi Lab - UCSF	University of California, San Francisco	https://ror.org/043mz5j54	United States	37.77493	-122.41942	true	true	dump_segment	1
Dermatology Hospital of Fuzhou	Hôpital du Mali	https://ror.org/04ty1vy79	Mali	12.60915	-7.97522	true	true	dump_contained_name	1
Dezhou University	Dezhou University	https://ror.org/05mnjs436	China	37.44661	116.36706	true	true	affiliation_chosen	1
DFG Cluster of Excellence 'Future Ocean'						false	false	none	1
Diploid Progenitor Peanut A-genome Sequencing Consortium (DPPAGSC)						false	false	none	1
DiRK						false	false	none	1
Division of Applied Genetics, Insect Genome Research and Engineering Unit Institute of Agrobiological Sciences, The National Agriculture and Food Research Organization	National Agriculture and Food Research Organization	https://ror.org/023v4bd62	Japan	36.2	140.1	true	true	affiliation_chosen	1
Division of Biochemistry, National Institute of Health Sciences	National Institute of Health Sciences	https://ror.org/04s629c33	Japan	35.6895	139.69171	true	true	dump_segment	1
Division of Biological Science, Graduate School of Science, Kyoto University	Kyoto University	https://ror.org/02kpeqv85	Japan	35.02107	135.75385	true	true	dump_segment	1
Division of Cell Regeneration and Transplantation, Department of Functional Morphology, Nihon University School of Medicine	Nihon University	https://ror.org/05jk51a88	Japan	35.6895	139.69171	true	true	dump_contained_name	1
Division of Evolutionary Developmental Biology, National Institute for Basic Biology	National Institute for Basic Biology	https://ror.org/05q8wtt20	Japan	34.95	137.16667	true	true	affiliation_chosen	1
Division of Genomics, Medical Institute of Bioregulation, Kyushu University	Kyushu University	https://ror.org/00p4k0j84	Japan	33.6	130.41667	true	true	affiliation_chosen	1
Division of Microbial Ecology Department of Microbiology and Ecosystem Science University of Vienna	University of Vienna	https://ror.org/03prydq77	Austria	48.20849	16.37208	true	true	affiliation_chosen	1
Division of Molecular Cell Biology, Department of Biomolecular Sciences, Faculty of Medicine, Saga University	Saga University	https://ror.org/04f4wg107	Japan	33.23333	130.3	true	true	affiliation_chosen	1
DJPR						false	false	none	1
DNA Data Analysis Laboratory, National Institute of Genetics	National Institute of Genetics	https://ror.org/02xg1m795	Japan	35.11667	138.91667	true	true	affiliation_chosen	1
DNA SEQUENCING AND GENOMICS LABORATORY, INSTITUTE OF BIOTECHNOLOGY, UNIVERSITY OF HELSINKI	University of Helsinki	https://ror.org/040af2s02	Finland	60.16952	24.93545	true	true	affiliation_chosen	1
DNA Zoo Consortium						false	false	none	1
DNASense						false	false	none	1
DOE JGI	Joint Genome Institute	https://ror.org/04xm1d337	United States	37.87159	-122.27275	true	true	query_exact	1
DOE Joint Genome Institute (JGI)	Joint Genome Institute	https://ror.org/04xm1d337	United States	37.87159	-122.27275	true	true	affiliation_chosen	1
Dog Genome Sequencing Consortium						false	false	none	1
Donana Biological Station (EBD-CSIC)	Estación Biológica de Doñana	https://ror.org/006gw6z14	Spain	37.38283	-5.97317	true	true	affiliation_chosen	1
Dongguk University	Dongguk University	https://ror.org/057q6n778	South Korea	37.566	126.9784	true	true	affiliation_chosen	1
Dow University of Health Sciences	Dow University of Health Sciences	https://ror.org/01h85hm56	Pakistan	24.8608	67.0104	true	true	query_exact	1
Dr. Bernd Tmmermann, NGS core facility, MPI Molecular Genetics						false	false	none	1
Dr. Harald Berger						false	false	none	1
DroParCon						false	false	none	1
DSM Anti-Infectives, The Netherlands						false	false	none	1
DSM Bio-based Products & Services B.V.						false	false	none	1
DSM, The Netherlands	DSM (Netherlands)	https://ror.org/00k01kt20	The Netherlands	50.88365	5.98154	true	true	dump_exact_name	1
dsm-firmenich	DSM-Firmenich AG (Switzerland)	https://ror.org/01c00kj47	Switzerland	47.53966	7.72605	true	true	affiliation_chosen	1
Duke mycology group						false	false	none	1
Duke University Marine Laboratory	Duke University	https://ror.org/00py81415	United States	35.99403	-78.89862	true	true	affiliation_chosen	1
Duke University, Molecular Genetics and Microbiology	Duke University	https://ror.org/00py81415	United States	35.99403	-78.89862	true	true	affiliation_chosen	1
Duke-NUS Medical School	Duke-NUS Medical School	https://ror.org/02j1m6098	Singapore	1.28967	103.85007	true	true	affiliation_chosen	1
dulina						false	false	none	1
Durban University of Technology	Durban University of Technology	https://ror.org/0303y7a51	South Africa	-29.8579	31.0292	true	true	affiliation_chosen	1
durham university	Durham University	https://ror.org/01v29qb04	United Kingdom	54.77676	-1.57566	true	true	affiliation_chosen	1
Dylan Burge Biodiversity Consulting						false	false	none	1
Eagle Genomics Ltd	Eagle Genomics (United Kingdom)	https://ror.org/030vc9997	United Kingdom	52.2	0.11667	true	true	dump_contained_name	1
Earth Biogenome Project						false	false	none	1
EarthBIogenome Project						false	false	none	1
EAST CAROLINA UNIVERSITY	East Carolina University	https://ror.org/01vx35703	United States	35.61266	-77.36635	true	true	affiliation_chosen	1
East China University of Science and technology	East China University of Science and Technology	https://ror.org/01vyrm377	China	31.22222	121.45806	true	true	affiliation_chosen	1
EasyATGC						false	false	none	1
Eciton burchellii genome consortium						false	false	none	1
Ecology and Evolution Lab, Mikheyev Unit, Okinawa Institute of Science and Technology	Okinawa Institute of Science and Technology Graduate University	https://ror.org/02qg15b79	Japan	26.47595	127.85278	true	true	affiliation_chosen	1
Ecology and Evolution Unit at the Okinawa Institute of Science and Technology	Okinawa Institute of Science and Technology Graduate University	https://ror.org/02qg15b79	Japan	26.47595	127.85278	true	true	affiliation_chosen	1
Ecology Institute, Qilu University of Technology (Shandong Academy of Sciences)	Shandong Academy of Sciences	https://ror.org/04y8d6y55	China	36.66833	116.99722	true	true	affiliation_chosen	1
